[2025-02-14 15:10:08] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- /Users/thida/ftp/gradle-project-demo/demo
[2025-02-14 15:10:08] Log file was started late.
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/util/ReferencedKeySet.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/util/ReferencedKeyMap.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/util/SoftReferenceKey.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/module...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/module/ServicesCatalog$ServiceProvider.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/module/ServicesCatalog.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/reflect...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/reflect/MethodAccessor.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/reflect/ReflectionFactory.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/reflect/ConstantPool.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/reflect/ConstructorAccessor.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/reflect/CallerSensitive.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/reflect/FieldAccessor.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/reflect/ConstantPool$Tag.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/io...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/io/JdkConsole.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/ScopedValueContainer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/ScopedValueContainer$BindingsSnapshot.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/ThreadContainer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/Continuation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/Continuation$PreemptStatus.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/StackableScope.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/annotation...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/annotation/Hidden.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/annotation/DontInline.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/annotation/ReservedStackAccess.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/annotation/IntrinsicCandidate.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/annotation/Contended.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/annotation/Stable.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/annotation/ForceInline.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/SharedThreadContainer.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/Continuation$Pinned.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/ContinuationScope.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$IndexOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$BinaryOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$LoadOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorPayload.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$TernaryOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorBroadcastIntOp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorSpecies.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorShuffle.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$StoreVectorOperationWithMap.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$Vector.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$CompressExpandOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorCompareOp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VecInsertOp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$StoreVectorMaskedOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$LoadVectorMaskedOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorRearrangeOp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$UnaryOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$ShuffleIotaOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorConvertOp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$IndexPartiallyInUpperRangeOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorMask.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorBlendOp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorMaskOp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$LoadVectorOperationWithMap.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VecExtractOp.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$FromBitsCoercedOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$ShuffleToVectorOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$ReductionOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/vm/vector/VectorSupport$StoreVectorOperation.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/javac...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/javac/PreviewFeature.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/javac/Restricted.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/javac/PreviewFeature$Feature.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/javac/PreviewFeature$JEP.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/constant...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/constant/MethodTypeDescImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/constant/ReferenceClassDescImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/constant/DirectMethodHandleDescImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/constant/PrimitiveClassDescImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/loader...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/loader/NativeLibrary.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/ValueBased.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/LayoutPath$GroupElementByIndex.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/LayoutPath$GroupElementByName.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/GlobalSession.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/LayoutPath.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfFloat.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfChar.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/AbstractGroupLayout.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/StructLayoutImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/PaddingLayoutImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$AbstractValueLayout.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfCharImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfBooleanImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/AbstractGroupLayout$Kind.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfIntImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfDoubleImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/AbstractLayout.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfAddressImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfLongImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/UnionLayoutImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfByteImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/SequenceLayoutImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfShortImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfFloatImpl.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/ConfinedSession.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/LayoutPath$DereferenceElement.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfDouble.members...
[2025-02-14 15:10:08] [PROGRESS] resolve files> Scanning /Users/thida/ftp/gradle-project-demo/demo/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfInt.members...
